view_version,content_unit_id,text_sha256,occurrence_count,book_count,page_count,books,candidate_type_variants,cross_book_reuse,within_book_repeat
CN46_UNIQUE_CONTENT_0.1,CNU-407C63380BF620B4EF5B,0000e3bf100c73b2dae75c48e80f5d9ab2055668f9a9dc251bcc9935440ffc96,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-7D1B86E6449DF3086667,000381619293bf31330afba8dc05a8c7300a5ed54f10aef187f7897f1f1aad2c,1,1,1,LTMD-CN4-G1993,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-87231A0435EB861E5285,000cd02874b1a6c446e3a01f923349e405f6165f4cf7f11482389f6f9f934702,1,1,1,LTMD-CN6-G1988,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-1CEF73F3E54FBC67D98D,001594e926a385d0f0a413c0da60773444f258aa9052d35895bc51ac5a1b1417,1,1,1,LTMD-CN4-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-516F891F3C09740FC1AB,0015f6dfaff02c52be7e4bf723ae78b54e39d81fc2cd6e1d4820fb374270965e,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-A7853836383147A3E243,0016619502ee2cae1b04c39f8369fad61e3cf9a90657cf63647930442e3c87b2,1,1,1,LTMD-CN6-G1988,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-A97C898CE37DF0DF5D17,0016a34b25bb8d185fd1eeb9f0136f6e4efe6597c3dd8efaf1b01d5b483e4126,1,1,1,LTMD-CN6-G1993-CN,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-2486E84C09B24955AA46,001f5143837f11d861f33ef695376e267836e33dc07a1e68633c151c048d6f85,1,1,1,LTMD-CN4-G1993,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-BA2784447176C1BCE33F,001fc4b9a9e5d01b9654eb05ce022ea0e8385223bbabb1436c5393671b40fb38,1,1,1,LTMD-CN6-G1972,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-B4D479972A35B65ECF05,0021876f2a862c91ca4e68209e750b78eae54015c31dea0d0a64cdc8ae378f39,1,1,1,LTMD-CN6-G1993-DH,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-1209C4D972BD64627C4C,00228f45170be3bd20365d1e08490a678bf3a55a71c08b8a015726ba9ef9671f,1,1,1,LTMD-CN4-G2014,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-76569CA460EEAA6BFA5D,00298cca7c293782b0d981ae749ef2c10be5cbb2e5442e9213e07a6451d608c7,1,1,1,LTMD-CN4-G1993,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-83D061841A7F03659DB0,002bf7e51846932b92f9c8e17012d9730ff0f436b81f113e050e949775f87eb2,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-76F137D0D0EBC89442F5,00303736b483ead2c1134870d76708f4277f9070b4dad8061a8fb99726ab66ae,1,1,1,LTMD-CN6-G2014,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-D436A511794BE04CC38B,0030dd8e9e259d23a0554a03d3c457abd3a8de0059779a69936fdc3822cdf5f5,1,1,1,LTMD-CN6-G1993-CN,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-B8F715033A0475C00376,003260647d76e578f6f17d04405ed2cf5fcbc98ea91487e6b372585b42dfa128,1,1,1,LTMD-CN4-G2014,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-0C2D6CF6D3B46A475254,0034ccb7d2cbcb13329b73de46c328774f0a01c0f4c65d9a500184a73e921305,1,1,1,LTMD-CN4-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-020E1E6FDEE259815AA8,0035bda0f45f3063b0d8d9c128b11c3147ea905688a3ba71fa6fa40cdd6ed5ca,1,1,1,LTMD-CN4-G1993,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-7594C1451F00518DF996,003a8de4b0ef057b4f13eda26876b8f67e4689699149926cb59db5cf5f21861f,1,1,1,LTMD-CN6-G1993-DH,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-580219728EF6C301055D,003b9c4138051fbbbf22eb069fc03d1e63842425068710f45144fc88679dcdfd,1,1,1,LTMD-CN4-G1993,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-FA36FA9FE362CE39828E,003d11dc09e4f628a50ecb98feb65716de22cae3eaac351afe1ec8a1431bd0db,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-25825706E34BDC126008,0046771d9f0a1cb6186d6bde67a1541ab48df4b224bc342444b9a70ebe1142a0,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-F96D28292DE06C210BED,004a77409fcf8cf3a1fee311c9cd2c0d6022af69b505a2a4aaba5d889bc633db,1,1,1,LTMD-CN4-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-78313F48F8CEC7A136D0,004bf8b864900869f042c79e824d393168a5990fac1466582d25cb30d0c8b502,1,1,1,LTMD-CN6-G2014,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-AD4E597253DEE3C3483A,004c75c4a5cf6faaa9c8a200457de7a8bc4845becf71d5ef6883ef5d3f1caf70,1,1,1,LTMD-CN4-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-4106747CF4EFEFD0CA36,004ec6507424561a0407752036a9095cf9264c00427dac26060976b6f4f8f777,1,1,1,LTMD-CN4-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-E2448173F7D6CF4A034E,00545c43127257084c9390576a82bd5101d00b29abfcfc6e3bd95439c1a6db35,1,1,1,LTMD-CN6-G1993-DH,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-BDFFA0B01E7B719E1391,0056f1b496228c082d476c6a847458f229167712710d8eaf72851947f27a5d33,1,1,1,LTMD-CN6-G2014,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-104FA7773A6252CA8E20,0060a71581f5f10799a2fe717e53c3894827439ce08edd32e4ece1b065ea5d77,1,1,1,LTMD-CN6-G1972,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-12BD14AB37FFDF925C58,006414a2de487750a3d4467167c5009b62610470a8ad16ee9816e9c9bfca54c2,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,question_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-C2B1888F42957CE00B1F,006db179b31e48f087df25a3661c89979b5ede8f0f9a2d2867f45eec95a86a45,1,1,1,LTMD-CN6-G1988,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-6321D8A8AFD510FF9BF1,006f638913dee3fc6f3a1fbc13b49aff7a6378f7cb8c13b13a4517b8cb4076d2,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-69A69ACFC68F6E183799,006fb3b3bddffb62d45f279765c18c4c83f739c3ca1d9b197623eefe1c24dd1e,1,1,1,LTMD-CN6-G1993-DH,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-9716DAB3CBB393F5107D,0074f1544da7abff75ebd5caa2259defce286b4a7e6b93d073010fce0b4c6bca,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-833CCC322BE843893E01,007acc7d4c011245be0ae0073b970abcd8833cdb95889ad1bbee798ecbb64c0b,1,1,1,LTMD-CN6-G1993-CN,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-DF54923FC1EF364989D5,00908ebcc5965e5dd4f1937e939793f1a58b46ed836aa366a443532082891cdf,1,1,1,LTMD-CN6-G1988,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-1C9F2B1D3FEE2286022E,0092001d83ebb4ab956be7606f7b91a5348a0863681f186cb82eded0607a668f,1,1,1,LTMD-CN6-G1993-CN,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-CB1DCC81EF9FCCAB2ABE,009288a0430419870257598c7c5d638bcaefde8b991f4b6dc1d48f812f6cdea1,1,1,1,LTMD-CN6-G1988,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-2577165937D9ADF58766,0097427d75ed3171ad397d8f31c8373ad83d2422c359bd11a85f42e406d13ada,1,1,1,LTMD-CN6-G2014,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-72339AF11387B806E747,009e92c6e0cf597f8e890c02f7a5a02e35d874f483c41f9033b61ade0c70cf82,1,1,1,LTMD-CN6-G1988,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-F66CB251A707309973F4,009f84d7c422770552ed34c795dadffcce7b65709efc9735e0322bfc5a337461,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-68E1AF9CBE2BF6A61D56,009ffd52954ac1a4a17f652b307abeb88076d134afecc2384e7c67ec0415d1c1,1,1,1,LTMD-CN4-G1993,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-F4B12C88F7A75ED1866D,00a4b3dd8a0e2e2de38fbcbd437c504cb83ddc1c6d9a5fe9af038d91b1a3ef75,1,1,1,LTMD-CN6-G2014,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-A16EBE856E0315AE2957,00a5bf4c9f2788d482df1fa97d9331a8a4551d4271705d3c418dcb3dac0faf9e,1,1,1,LTMD-CN4-G1993,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-4663EB98998EAEF9BD20,00a8a50552f6d323087c1631af10fd97f1ed93813b4bf2c7073b868996b4d390,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,experiment_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-21C51431069B89A2352A,00b2f8c0e4bb77eeb2c62626862642ebe714b55f7edaa1c4f6512b5d8d87b716,1,1,1,LTMD-CN6-G1993-DH,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-F4E5AEEA61B769B8E9E5,00b39568145f49ece3f6b86479e800869bc7f092cce0747b10e4704a86da190d,1,1,1,LTMD-CN4-G1993,activity_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-7C21CF301F5D5A1AE9C8,00bca35110da668b13bfeb466b73ba255eecbd7744825e5e5badce718fc9f88d,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-7CFF51C11EAE977BA3A9,00bd47b5a42c8b882dccde6ac044477418791e89f0f3be16548b5a7884321191,1,1,1,LTMD-CN6-G1988,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-E619AEFAF54161C939C8,00c2319096c6d42e2aab24ff2e81b38218fdf997492d86751d367dc32b8c2a32,1,1,1,LTMD-CN4-G1993,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-F82FB3C93151342AAF7C,00c2b6a7fc96c316cda62a1f9259af2ce7cb5294dcea415c08d5103bf4b31d8f,1,1,1,LTMD-CN6-G1993-DH,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-8A051400984E20490375,00c7cc11df872b54817652da61ec4488580838a2821184d462a8048fe2e59d58,1,1,1,LTMD-CN6-G1993-CN,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-124F4B20D5EEA0FE55FB,00cd944998c0012d4be5abc276a6d8befe2127c05c24e8a4b8c48fa6f9edca0f,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-00ACB1B41C6095555CED,00e63cb64d3f3f5a66ae93ccc28ccff013bd445045dfbc015c51e01635684588,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-8377B66E5423DE1D9F73,00e7a1ec3ec38a79aa95020158b818aa4d79e0a9e51b60e5437afdbf4d3bba8a,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-0F0A019DE7EF87F6C88B,00eb8801496ffc744123e9129371d9908e0a082ef2721d5dc1670dec46de12c6,1,1,1,LTMD-CN4-G1993,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-923DA9E89B9A2547DBB0,00f6d3a768db4b70810bea065ece464e20947215a3f4a6bcab1a133f91cefdf1,2,2,2,LTMD-CN6-G1988;LTMD-CN6-G1993-CN,instruction_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-600F725A1B3F78B13D33,00faff8862ddcde88d2b8576696fcd686132b4cffc42c58801e8671eba469904,1,1,1,LTMD-CN6-G1972,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-1FDD440C3747CE662511,00fd9764d706dbaaa592834d6917dbae7fc9df61a563e76e988d48908d297110,1,1,1,LTMD-CN6-G2014,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-BCAE054BEFF5CB2B5F1E,00fe66912d9e8311d7ef02060bce498b311c41621a0a184e4d80d286e75b8e7b,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-469216AFEFC6A56F07B5,010221e8d2772e952e0ff73769b0ed433df59d85c7110671d40b85de27de630a,1,1,1,LTMD-CN6-G1988,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-2E10C24C3204E5664471,0102cdc271de13cc11e9883f942b3075da17816fe947b200645a4045a750590e,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-DDCBC2675A0741453F4E,01070f1a50334a375ad5ba47149cd21ec9cd342c80c4454d9a4de03ba4fb534e,1,1,1,LTMD-CN4-G1993,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-C931E70A85E20FDF7C22,010a8865dfbf8fd6fe4ca7fdc490e3cdabb988e7caf296ead439ec847e3dd756,1,1,1,LTMD-CN6-G2014,activity_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-78B1430A2E1D655D6305,010b1733ec2d21680206b18370ca7a592cf9a75b4b60296189bd99ebb620e474,1,1,1,LTMD-CN6-G1988,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-B527122842CEA764384E,01149af9598e3d11aed09dd6356aa69f777d818c1439a69125ce5fe26e2ead2a,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,short_residual_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-81F894286621CA7FA2FB,01155c4f3fb6614a5fe1a6225f20a2b28a7b57432366527424c392b0494064c2,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-D901B24F911EDB4BB13A,01182801bd02c3351fe9356b56c06dcc90192fc116f4ae08121c7cfc67e65b0f,1,1,1,LTMD-CN6-G1993-CN,activity_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-49460E58C81FED87CF20,011e06b2bbb0dd1b237019d76af1b0ee667c9a1d19fca6391b9e9ab856fed216,1,1,1,LTMD-CN6-G1993-DH,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-376AB1FDB0DC51B764CC,0123c47de93e9600864f358c42bdf9a518671ad0c4b6036e2e298a732fd4cd2c,1,1,1,LTMD-CN4-G2014,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-8230C4155EA6E33E2EB6,01291e8d189446363c6b0ebc54fff5a88737e0442a372c103407bac25b3380e3,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-ADAFE233CE6D0AB60A8A,013231a09eb0e9eafb7ec6bfe3d0365905d3b4c0ffa797648a0a81a6fbc64809,1,1,1,LTMD-CN6-G1972,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-33242FDDA2E2BBF11BC1,01323920697d3a8b9fb9810969a466081d9d673482d0f46ed033d940b81d031f,1,1,1,LTMD-CN6-G1988,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-EF804AC938C3D1188B29,0133627e31330b692c37fd486e6e4a0df1bb02dbef0180fad4d098d91256d34b,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-CEE18BFDDA137651EC28,0133effd4e610f725837500e063a7b0c408db38c8ef48967719b85207ff6ff34,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-3824431B1347464F93EA,0138cb9af3ec7b6179a3857333231a40365d2b07e00b95da1198e3113e641a92,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-95A057A937A25F136F51,013a94a2226d1a1a4b980eab5dfb05bf55da1258ded854a943178f939cb26686,1,1,1,LTMD-CN6-G2014,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-C9E128736265ABA84C4D,0140d08b7e5c0f3a59551650b7a0b7a5ffd0de15922838eb634f150697b803d8,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-C193875CBBAC6E63D934,0141cf8136be2471eea54d26ca439391802d49ac58ac6d69be6f5f3a162a6112,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-B9F2E4D9E0FD338B58F2,0141d0506f3102e6c56acd0dfcedf43b76ac038ba71b36c45a2c3c58187dbed8,1,1,1,LTMD-CN6-G1972,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-3D04765D5F3416F309FE,014561ecbd50c65d1a03073a4a9acedca349830563b9a2aa9d98c1bd242a2fe3,1,1,1,LTMD-CN4-G2014,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-9C50692CC8F4DCDC0F51,014579d9f2e16ebe98ee0d9060a910814201e964526d8ceb1107a02ed4f9e8b6,1,1,1,LTMD-CN6-G2014,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-139757194B36AA7980CB,0146920758579a1946a89a1e5a6b5178275109a1ccdb228579ab2a86f5689118,1,1,1,LTMD-CN6-G2014,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-039BCE560A16C0ABFE6D,0147397148b42d2d26da20e7aae23fd577460800429c90d8423ec5cafd47ba1b,1,1,1,LTMD-CN6-G1993-DH,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-954A575F00C3466520A0,014946a45e254f3fac21930fe072e6bf86545a08ded028888dbadf166e30fc20,1,1,1,LTMD-CN6-G1988,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-90486D13F707E6A28166,014a1b0e7305f119d78aef9d875b6add55029c7497dbd5af939ff7de78d652c0,1,1,1,LTMD-CN6-G1993-DH,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-6E52F1BA567516E04074,014a21a0e12a956ff0de87c095ef8efe98fd465e83bc0da96f7b3dc34af91890,1,1,1,LTMD-CN6-G1972,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-B9DA405C67BCDB504B97,014f8e48628434339ae0cb455154d9205366ce150dac8de61e1cde8cddc8c909,1,1,1,LTMD-CN6-G1993-DH,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-5D56150F1CA03B2B2646,0152e8eeb229f44222b5dfbebd8f459a778a9948b7a7ce37360e7f9e3bde34f5,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-8DAF5D3406708FB2940A,015646a873c34233c0f42c44fbd55e906bc9a321d29e697a5a707b6ae7426e63,1,1,1,LTMD-CN4-G1993,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-DAC507D4E6144E89ACDB,015b514a32037a0d9e49ea70bb645980286633459113ff8dd40b52cadf6d5fe3,1,1,1,LTMD-CN6-G2014,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-3E5BE468A84B9F98D653,0162d5a7e69d4fefd015ec55299285715c463a96ef8756b7eb1a09092bde366e,1,1,1,LTMD-CN4-G1993,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-738A3769BF26AC3BF1D5,01685325f185d2e9b7a2483a5f4693f149c83117e64172d1cd43a2c1b42439c0,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-9149A89719EAF50BC2A6,0169740ebcdc65477225441e5a25d4dac129b6f921c359a5cf932ee3f26402d3,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-741A6185361B3E74AA74,0169deecd8b83054dc7deb7a93a3e76bf11083feb1797ffd7f2a188b0d9405fc,3,1,3,LTMD-CN6-G2014,instruction_candidate,0,1
CN46_UNIQUE_CONTENT_0.1,CNU-FFE2C1D668D6887332D2,016ae0f6fa1b58ac4407289b35caeec83ff9a215e5a07787bc3684b02d5eb04c,1,1,1,LTMD-CN6-G1972,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-E162100DB0080FC423CC,016c060fbf99f3c8fcba3662debdcff127b64b4456dd6b10c69db6b8c0a24bbb,1,1,1,LTMD-CN6-G1972,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-D16D70021E62A18BFFE7,0174463939647a2cdce9f21c64a79164d5f66b8a122039b6604c70c56ff0b828,1,1,1,LTMD-CN6-G1993-DH,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-016E402AE286518B9D30,01808c1b57c4d4dc720797a5e8e04d3ffafbbd118694d22b669721b0d5f55156,2,2,2,LTMD-CN6-G1988;LTMD-CN6-G1993-CN,question_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-C3F75CB3BD9E048A03AB,0180d2ecfca5f3f80eddce9f5c9f1a595b2de5286d5c5600c27e11794abb9946,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-0892CE4968CCA2657CEB,018206df30099433b227163f328131e146ff493055aed9d8bd636ae35cb69a62,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,short_residual_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-EFB23E8F6CA1AD506B45,0188dbc14fd50b2e716a9fde8e691d51a22c73d68ef6a3ebee7130dff493deb8,1,1,1,LTMD-CN6-G1972,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-8C10A5CAD756907173D8,018cf5a67adc45c1b2c9920170b6229434ea27008cc90c77269f6f3a34eff343,1,1,1,LTMD-CN4-G2014,project_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-7DC79F396E107CDBC9B1,0191b4bfb3fdc2b5730f178d414c0ff58c79c63b69582f6d58902a5704fcf794,1,1,1,LTMD-CN4-G1993,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-ACDD6EC794E2BEE4C3BB,019204862ce21ab8a4b0fcde849d40b0f7cb9f84bf781bfb95c5696a43e4631a,1,1,1,LTMD-CN6-G1993-DH,instruction_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-99C3CD4FECF7C0EE0ED9,019e6a490894bb6693337be04575aaebcd8dcdaa7b5a9063437ebce46b161c14,1,1,1,LTMD-CN6-G1993-CN,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-F2D19282A5D250FFE377,019f3517d576847e6881133ab7118ddeb9710eeeb7abb30b15427c9717f4cff0,1,1,1,LTMD-CN6-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-17CD294A8A76C860AD23,01a5731bd0c420596ea67716d5f632e4cd0467e26869618c2bb63309607caf2d,1,1,1,LTMD-CN6-G1988,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-C71B8B55DBEDDB479ECC,01aa50bb736895ee1f33719a434584697e3a77afb1806ebb942fa085e3f27d04,1,1,1,LTMD-CN6-G1993-CN,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-AF596DEB0EC03D873DE9,01b54b83f6c8b5f8dabbc4ab44a8cb3527c6d41c9a0c9dd4f3c3d10cd9044ef7,1,1,1,LTMD-CN6-G1993-DH,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-6231B0C0C2767A90D692,01b696383d3013967b592ab38901d6208ff6b21700ed6dce666da61e12ee14d1,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,short_residual_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-EA4A06EAB1743C813FBC,01b955ffa44b7bfe2e6dfbe8fe0efecba273576c1dc772ca1867b29cf3abdeae,2,2,2,LTMD-CN4-G1972;LTMD-CN4-G1988,short_residual_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-43E6EDD05E84A3648BAA,01ceb04930e8c6e01e2a779ceb72412181533b7bb3f7dce95e6a70113733a345,1,1,1,LTMD-CN4-G2014,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-E53A561352CB0B09C50C,01ceec6a03c7dac7ac9467a6c3da81ebda8c29abe5072dc0ac6eda84f0c59837,1,1,1,LTMD-CN6-G1972,experiment_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-896C5C8926F9E6037E79,01d4781bc2a659dcc153ff622b82e6be505b777ee7e89df8f702ba3d933d2f06,1,1,1,LTMD-CN6-G1993-CN,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-3354B34F2F165F4FBE76,01d5334a72e789f6271dee128f43ac4e9f7404fd81f19f33a47cf2f03efb8504,1,1,1,LTMD-CN4-G1993,expository_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-8DEA35E6DCE34B911F3B,01d54579da446ae1e75cda808cd188438834fa6249b151269db0f9123c9ddc61,4,4,4,LTMD-CN4-G1972;LTMD-CN4-G1988;LTMD-CN6-G1972;LTMD-CN6-G1988,short_residual_candidate,1,0
CN46_UNIQUE_CONTENT_0.1,CNU-A002DD1FD6F7B8D71E18,01db419ffe779ee04ec49c1187fea6d50401cb3cc45006808963acf2b9e74ce8,1,1,1,LTMD-CN6-G1993-DH,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-9A0D64FB0B0EA22CFE62,01dc1054cf56725ea4585ae9acc4a9eac2619b2f287ace129049ea29e6c5a430,1,1,1,LTMD-CN4-G1993,short_residual_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-6A75D3DDCDD51B21C96E,01dc1c7d6ebd4475b01d46b8d918d72f00be124ea36437715a91f2f5ddec990d,1,1,1,LTMD-CN4-G1993,question_candidate,0,0
CN46_UNIQUE_CONTENT_0.1,CNU-03DFFE4015570370C31D,01edc02538fc9472a4a69c3d1a49b591d5d88f9569fd174f7e4bfdcea3699dfd,1,1,1,LTMD-CN6-G1993-DH,question_candidate,0,0
